SampleDate,N1_Concentration_Merged,N2_Concentration_Merged,N/PMMoV,PV_Concentration_Merged,City,positives,Testing,NormalizedConc_crude,NormalizedConc,positives_crude,NormalizedConc_wo,NormalizedConc_wo_int,Type,N_gene,S_gene,n_res_episodedate
2022-03-23,0.0,3.86915744,0.0,1625379.98,Esparto,6.0,572.0,0.0,0.0,6.0,0.0,0.0,influent,,,
2022-03-24,8.229242,0.0,0.0,1542829.199,Esparto,5.0,695.0,0.0,0.0,5.0,0.0,0.0,influent,,,
2022-03-25,8.32017896,0.0,0.0,1630921.777,Esparto,0.0,,0.0,0.0,0.0,0.0,0.0,influent,,,
2022-03-26,,,,,Esparto,5.0,395.0,,0.0,5.0,,0.0,influent,,,
2022-03-27,,,,,Esparto,4.0,575.0,,0.0,4.0,,0.0,influent,,,
2022-03-28,,,,,Esparto,3.0,444.0,,0.0,3.0,,0.0,influent,,,
2022-03-29,0.0,4.05295672,0.0,1211476.367,Esparto,5.0,1063.0,0.0,0.0,5.0,0.0,0.0,influent,,,
2022-03-30,0.0,0.0,0.0,248174.0478,Esparto,3.0,1278.0,0.0,0.0,3.0,0.0,0.0,influent,,,
2022-03-31,,,,,Esparto,6.0,944.0,,0.0,6.0,,0.0,influent,,,
2022-04-01,0.0,4.24570232,0.0,1343470.117,Esparto,2.0,1375.0,0.0,0.0,2.0,0.0,0.0,influent,,,
2022-04-02,,,,,Esparto,4.0,885.0,,0.0,4.0,,0.0,influent,,,
2022-04-03,,,,,Esparto,4.0,272.0,,0.0,4.0,,0.0,influent,,,
2022-04-04,0.0,0.0,0.0,548713.8672,Esparto,3.0,528.0,0.0,0.0,3.0,0.0,0.0,influent,,,
2022-04-05,0.0,0.0,0.0,2178291.406,Esparto,5.0,971.0,0.0,0.0,5.0,0.0,0.0,influent,,,
2022-04-06,0.0,0.0,0.0,1010278.418,Esparto,0.0,1153.0,0.0,0.0,0.0,0.0,0.0,influent,,,
2022-04-07,0.0,0.0,0.0,729305.3711,Esparto,9.0,1063.0,0.0,0.0,9.0,0.0,0.0,influent,,,
2022-04-08,,,,,Esparto,6.0,1286.0,,0.0,6.0,,0.0,influent,,,
2022-04-09,,,,,Esparto,6.0,1103.0,,0.0,6.0,,0.0,influent,,,
2022-04-10,,,,,Esparto,11.0,262.0,,0.0,11.0,,0.0,influent,,,
2022-04-11,,,,,Esparto,4.0,607.0,,0.0,4.0,,0.0,influent,,,
2022-04-12,4.246416688,0.0,0.0,2007305.664,Esparto,5.0,1003.0,0.0,0.0,5.0,0.0,0.0,influent,,,
2022-04-13,66.44976616,37.37283468,1.70435738e-05,3045799.023,Esparto,9.0,1358.0,1.70435738e-05,1.70435738e-05,9.0,1.70435738e-05,1.70435738e-05,influent,,,
2022-04-14,26.13116264,16.33116364,1.9696888966666666e-05,1077894.238,Esparto,8.0,1085.0,1.9696888966666666e-05,1.9696888966666666e-05,8.0,1.9696888966666666e-05,1.9696888966666666e-05,influent,,,
2022-04-15,30.6052804,44.2106724,0.0001102397139,339333.0323,Esparto,8.0,1299.0,0.0001102397139,0.0001102397139,8.0,0.0001102397139,0.0001102397139,influent,,,
2022-04-16,,,,,Esparto,10.0,1187.0,,8.711074518888889e-05,10.0,,8.711074518888889e-05,influent,,,
2022-04-17,,,,,Esparto,0.0,,,6.398177647777778e-05,0.0,,6.398177647777778e-05,influent,,,
2022-04-18,23.54735376,15.69762472,4.0852807766666667e-05,480321.6797,Esparto,8.0,526.0,4.0852807766666667e-05,4.0852807766666667e-05,8.0,4.0852807766666667e-05,4.0852807766666667e-05,influent,,,
2022-04-19,7.44676056,7.44676056,0.0,574043.6035,Esparto,13.0,611.0,0.0,0.0,13.0,0.0,0.0,influent,,,
2022-04-20,245.8409119,279.4075775,0.0002099811829,1250703.711,Esparto,27.0,1693.0,0.0002099811829,0.0002099811829,27.0,0.0002099811829,0.0002099811829,influent,,,
2022-04-21,166.9642448,189.2455673,0.00017265360456666666,1031573.633,Esparto,6.0,1083.0,0.00017265360456666666,0.00017265360456666666,6.0,0.00017265360456666666,0.00017265360456666666,influent,,,
2022-04-22,39.29644585,32.15058565,2.5466155966666668e-05,1402783.984,Esparto,13.0,1176.0,2.5466155966666668e-05,2.5466155966666668e-05,13.0,2.5466155966666668e-05,2.5466155966666668e-05,influent,,,
2022-04-23,,,,,Esparto,11.0,1161.0,,3.693273693333334e-05,11.0,,3.693273693333334e-05,influent,,,
2022-04-24,,,,,Esparto,9.0,253.0,,4.839931790000001e-05,9.0,,4.839931790000001e-05,influent,,,
2022-04-25,63.0100584,70.01357079,5.986589886666667e-05,1111013.379,Esparto,9.0,516.0,5.986589886666667e-05,5.986589886666667e-05,9.0,5.986589886666667e-05,5.986589886666667e-05,influent,,,
2022-04-26,,,,,Esparto,8.0,1081.0,,4.337823268333334e-05,8.0,,4.337823268333334e-05,influent,,,
2022-04-27,52.99966335,38.86371136,2.68905665e-05,1708096.68,Esparto,14.0,1298.0,2.68905665e-05,2.68905665e-05,14.0,2.68905665e-05,2.68905665e-05,influent,,,
2022-04-28,39.40303564,39.40303564,1.4549000633333332e-05,2708298.438,Esparto,13.0,1187.0,1.4549000633333332e-05,1.4549000633333332e-05,13.0,1.4549000633333332e-05,1.4549000633333332e-05,influent,,,
2022-04-29,25.91808319,38.879354,1.0666166633333333e-05,3037522.266,Esparto,17.0,1322.0,1.0666166633333333e-05,1.0666166633333333e-05,17.0,1.0666166633333333e-05,1.0666166633333333e-05,influent,,,
2022-04-30,,,,,Esparto,13.0,1021.0,,7.110777755555556e-06,13.0,,7.110777755555556e-06,influent,,,
2022-05-01,,,,,Esparto,5.0,151.0,,3.555388877777778e-06,5.0,,3.555388877777778e-06,influent,,,
2022-05-02,4.035142958,4.035142958,0.0,4964515.625,Esparto,9.0,431.0,0.0,0.0,9.0,0.0,0.0,influent,,,
2022-05-03,73.36595535,66.0270977,9.619428766666668e-06,7245391.406,Esparto,14.0,1087.0,9.619428766666668e-06,9.619428766666668e-06,14.0,9.619428766666668e-06,9.619428766666668e-06,influent,,,
2022-05-04,53.595047,67.89160728,2.1064114366666667e-05,2883735.156,Esparto,17.0,1225.0,2.1064114366666667e-05,2.1064114366666667e-05,17.0,2.1064114366666667e-05,2.1064114366666667e-05,influent,,,
2022-05-05,118.9266205,115.3208542,1.3505799333333332e-05,8672107.031,Esparto,17.0,1048.0,1.3505799333333332e-05,1.3505799333333332e-05,17.0,1.3505799333333332e-05,1.3505799333333332e-05,influent,,,
2022-05-06,113.260231,116.6942787,2.99827812e-05,3834776.172,Esparto,14.0,1097.0,2.99827812e-05,2.99827812e-05,14.0,2.99827812e-05,2.99827812e-05,influent,,,
2022-05-07,,,,,Esparto,15.0,1366.0,,3.348222072222222e-05,15.0,,3.348222072222222e-05,influent,,,
2022-05-08,,,,,Esparto,6.0,167.0,,3.698166024444444e-05,6.0,,3.698166024444444e-05,influent,,,
2022-05-09,463.8098145,521.0320282,4.048109976666666e-05,12164217.97,Esparto,4.0,424.0,4.048109976666666e-05,4.048109976666666e-05,4.0,4.048109976666666e-05,4.048109976666666e-05,influent,,,
2022-05-10,3044.107971,2640.326233,0.00019564661720000001,14527300.0,Esparto,6.0,680.0,0.00019564661720000001,0.00019564661720000001,6.0,0.00019564661720000001,0.00019564661720000001,influent,,,
2022-05-11,268.507576,320.2226639,3.443164213333333e-05,8549261.719,Esparto,44.0,1711.0,3.443164213333333e-05,3.443164213333333e-05,44.0,3.443164213333333e-05,3.443164213333333e-05,influent,,,
2022-05-12,211.6421509,207.9254532,2.58005368e-05,8130985.938,Esparto,32.0,1371.0,2.58005368e-05,2.58005368e-05,32.0,2.58005368e-05,2.58005368e-05,influent,,,
2022-05-13,29.09315109,36.36767387,3.4410873e-06,9511648.438,Esparto,24.0,1338.0,3.4410873e-06,3.4410873e-06,24.0,3.4410873e-06,3.4410873e-06,influent,,,
2022-05-14,,,,,Esparto,30.0,1432.0,,9.700912124444446e-05,30.0,,9.700912124444446e-05,influent,,,
2022-05-15,,,,,Esparto,5.0,245.0,,0.0001905771551888889,5.0,,0.0001905771551888889,influent,,,
2022-05-16,461.540184,449.5806885,0.00028414518913333337,1603266.406,Esparto,7.0,408.0,0.00028414518913333337,0.00028414518913333337,7.0,0.00028414518913333337,0.00028414518913333337,influent,,,
2022-05-17,64.91859913,43.2747364,1.5962987133333334e-05,3388881.25,Esparto,26.0,1140.0,1.5962987133333334e-05,1.5962987133333334e-05,26.0,1.5962987133333334e-05,1.5962987133333334e-05,influent,,,
2022-05-18,50.04398823,71.49912834,2.9126681633333333e-05,2086456.641,Esparto,48.0,1528.0,2.9126681633333333e-05,2.9126681633333333e-05,48.0,2.9126681633333333e-05,2.9126681633333333e-05,influent,,,
2022-05-19,78.3308363,89.52589035,0.00012275895776666667,683684.2285,Esparto,31.0,1309.0,0.00012275895776666667,0.00012275895776666667,31.0,0.00012275895776666667,0.00012275895776666667,influent,,,
2022-05-20,,,,,Esparto,19.0,1404.0,,0.00013785962389166668,19.0,,0.00013785962389166668,influent,,,
2022-05-21,,,,,Esparto,22.0,1100.0,,0.00015296029001666666,22.0,,0.00015296029001666666,influent,,,
2022-05-22,,,,,Esparto,17.0,447.0,,0.00016806095614166667,17.0,,0.00016806095614166667,influent,,,
2022-05-23,381.8363571,366.2237549,0.00018316162226666668,2042076.563,Esparto,11.0,409.0,0.00018316162226666668,0.00018316162226666668,11.0,0.00018316162226666668,0.00018316162226666668,influent,,,
2022-05-24,,,,,Esparto,18.0,1058.0,,0.0001504333769,18.0,,0.0001504333769,influent,,,
2022-05-25,,,,,Esparto,40.0,1252.0,,0.00011770513153333334,40.0,,0.00011770513153333334,influent,,,
2022-05-26,165.5327606,291.5153885,8.497688616666667e-05,2689249.805,Esparto,25.0,1183.0,8.497688616666667e-05,8.497688616666667e-05,25.0,8.497688616666667e-05,8.497688616666667e-05,influent,,,
2022-05-27,304.3891716,276.9543648,0.0001180539692,2462193.945,Esparto,24.0,1430.0,0.0001180539692,0.0001180539692,24.0,0.0001180539692,0.0001180539692,influent,,,
2022-02-01,11.3737154,11.3737154,0.0,2966.255569,Los Banos,26.0,1753.0,0.0,0.0,26.0,0.0,0.0,influent,,,
2022-02-02,36.62133217,0.0,0.0,2492.830086,Los Banos,19.0,1479.0,0.0,0.0,19.0,0.0,0.0,influent,,,
2022-02-03,29.22541142,7.305544615,0.0,3056.058693,Los Banos,22.0,2301.0,0.0,0.0,22.0,0.0,0.0,influent,,,
2022-02-04,,,,,Los Banos,18.0,2043.0,,0.0,18.0,,0.0,influent,,,
2022-02-05,,,,,Los Banos,25.0,1499.0,,0.0,25.0,,0.0,influent,,,
2022-02-06,14.77716923,3.694088757,0.0,4749.727631,Los Banos,24.0,496.0,0.0,0.0,24.0,0.0,0.0,influent,,,
2022-02-07,546.4444733,522.7707291,0.00023922692336666667,2234730.078,Los Banos,11.0,792.0,0.00023922692336666667,0.00023922692336666667,11.0,0.00023922692336666667,0.00023922692336666667,influent,,,
2022-02-08,912.1183014,865.1507568,0.00043466971933333335,2044390.234,Los Banos,11.0,776.0,0.00043466971933333335,0.00043466971933333335,11.0,,0.0002995392676833333,influent,,,
2022-02-09,735.3087616,760.2658844,0.000359851612,2078043.555,Los Banos,32.0,2043.0,0.000359851612,0.000359851612,32.0,0.000359851612,0.000359851612,influent,,,
2022-02-10,,,,,Los Banos,11.0,1559.0,,0.000328082272625,11.0,,0.000328082272625,influent,,,
2022-02-11,,,,,Los Banos,22.0,1980.0,,0.00029631293325000003,22.0,,0.00029631293325000003,influent,,,
2022-02-12,,,,,Los Banos,8.0,1420.0,,0.000264543593875,8.0,,0.000264543593875,influent,,,
2022-02-13,399.9962234,389.0665817,0.0002327742545,1694909.961,Los Banos,8.0,851.0,0.0002327742545,0.0002327742545,8.0,0.0002327742545,0.0002327742545,influent,,,
2022-02-14,529.9705505,510.8551788,0.0003197764621333333,1627427.051,Los Banos,5.0,305.0,0.0003197764621333333,0.0003197764621333333,5.0,0.0003197764621333333,0.0003197764621333333,influent,,,
2022-02-15,229.9714088,287.5421524,0.00017667461646666668,1464595.117,Los Banos,7.0,319.0,0.00017667461646666668,0.00017667461646666668,7.0,0.00017667461646666668,0.00017667461646666668,influent,,,
2022-02-16,121.4436626,141.6988468,0.00013966782876666668,942029.7852,Los Banos,11.0,1634.0,0.00013966782876666668,0.00013966782876666668,11.0,0.00013966782876666668,0.00013966782876666668,influent,,,
2022-02-17,270.8035469,239.5184326,0.00024202424913333335,1054278.613,Los Banos,23.0,2304.0,0.00024202424913333335,0.00024202424913333335,23.0,0.00024202424913333335,0.00024202424913333335,influent,,,
2022-02-18,,,,,Los Banos,9.0,1782.0,,0.0002539031841111111,9.0,,0.0002539031841111111,influent,,,
2022-02-19,,,,,Los Banos,1.0,943.0,,0.0002657821190888889,1.0,,0.0002657821190888889,influent,,,
2022-02-20,292.4015808,320.6298828,0.0002776610540666667,1103920.508,Los Banos,11.0,1186.0,0.0002776610540666667,0.0002776610540666667,11.0,0.0002776610540666667,0.0002776610540666667,influent,,,
2022-02-21,188.3754158,162.9972076,0.00015749100936666668,1115532.324,Los Banos,0.0,2.0,0.00015749100936666668,0.00015749100936666668,0.0,,0.0002618182353916667,influent,,,
2022-02-22,292.7660751,213.1666756,0.000851408296,297115.2344,Los Banos,5.0,664.0,0.000851408296,0.000851408296,5.0,,0.00024597541671666666,influent,,,
2022-02-23,317.9240226,321.423111,0.0005592064586666667,571655.713,Los Banos,9.0,1364.0,0.0005592064586666667,0.0005592064586666667,9.0,,0.00023013259804166667,influent,,,
2022-02-24,112.8706169,95.7608032,0.00021428977936666668,486797.4122,Los Banos,6.0,734.0,0.00021428977936666668,0.00021428977936666668,6.0,0.00021428977936666668,0.00021428977936666668,influent,,,
2022-02-25,,,,,Los Banos,8.0,2250.0,,0.0001570793021777778,8.0,,0.0001570793021777778,influent,,,
2022-02-26,,,,,Los Banos,4.0,1724.0,,9.98688249888889e-05,4.0,,9.98688249888889e-05,influent,,,
2022-02-27,65.27915001,84.48642731,4.2658347800000006e-05,1755407.617,Los Banos,11.0,688.0,4.2658347800000006e-05,4.2658347800000006e-05,11.0,4.2658347800000006e-05,4.2658347800000006e-05,influent,,,
2022-02-28,84.64813232,112.879591,0.00010510408056666668,939676.7578,Los Banos,4.0,190.0,0.00010510408056666668,0.00010510408056666668,4.0,0.00010510408056666668,0.00010510408056666668,influent,,,
2022-03-01,39.86624479,43.85368824,2.8139253e-05,1487600.488,Los Banos,4.0,1548.0,2.8139253e-05,2.8139253e-05,4.0,2.8139253e-05,2.8139253e-05,influent,,,
2022-03-02,27.6934886,13.84578228,1.1327372366666666e-05,1833579.297,Los Banos,8.0,1121.0,1.1327372366666666e-05,1.1327372366666666e-05,8.0,1.1327372366666666e-05,1.1327372366666666e-05,influent,,,
2022-03-03,15.08346915,26.39752388,1.2754910866666667e-05,1626079.297,Los Banos,8.0,1631.0,1.2754910866666667e-05,1.2754910866666667e-05,8.0,1.2754910866666667e-05,1.2754910866666667e-05,influent,,,
2022-03-04,,,,,Los Banos,6.0,1298.0,,2.0437390933333334e-05,6.0,,2.0437390933333334e-05,influent,,,
2022-03-05,,,,,Los Banos,6.0,1094.0,,2.8119871000000002e-05,6.0,,2.8119871000000002e-05,influent,,,
2022-03-06,57.58142471,57.58142471,3.5802351066666664e-05,1608314.063,Los Banos,2.0,321.0,3.5802351066666664e-05,3.5802351066666664e-05,2.0,3.5802351066666664e-05,3.5802351066666664e-05,influent,,,
2022-03-07,51.57561302,47.89073467,2.41564991e-05,2058790.625,Los Banos,4.0,466.0,2.41564991e-05,2.41564991e-05,4.0,2.41564991e-05,2.41564991e-05,influent,,,
2022-03-08,68.42047215,59.08740997,5.416294726666667e-05,1177076.66,Los Banos,7.0,1153.0,5.416294726666667e-05,5.416294726666667e-05,7.0,5.416294726666667e-05,5.416294726666667e-05,influent,,,
2022-03-09,33.07546616,29.76738453,2.3186194133333335e-05,1355178.223,Los Banos,5.0,1348.0,2.3186194133333335e-05,2.3186194133333335e-05,5.0,2.3186194133333335e-05,2.3186194133333335e-05,influent,,,
2022-03-10,29.66400862,13.18288207,2.0175251400000002e-05,1061867.578,Los Banos,8.0,1383.0,2.0175251400000002e-05,2.0175251400000002e-05,8.0,2.0175251400000002e-05,2.0175251400000002e-05,influent,,,
2022-03-11,,,,,Los Banos,3.0,1025.0,,1.9362734566666668e-05,3.0,,1.9362734566666668e-05,influent,,,
2022-03-12,,,,,Los Banos,0.0,1003.0,,1.8550217733333337e-05,0.0,,1.8550217733333337e-05,influent,,,
2022-03-13,15.01937151,24.03218985,1.7737700900000002e-05,1100806.738,Los Banos,2.0,297.0,1.7737700900000002e-05,1.7737700900000002e-05,2.0,1.7737700900000002e-05,1.7737700900000002e-05,influent,,,
2022-03-14,16.90757871,20.28945446,1.3074812e-05,1422469.141,Los Banos,2.0,566.0,1.3074812e-05,1.3074812e-05,2.0,1.3074812e-05,1.3074812e-05,influent,,,
2022-03-15,27.51412392,27.51412392,6.720751253333333e-05,409390.6006,Los Banos,6.0,934.0,6.720751253333333e-05,6.720751253333333e-05,6.0,6.720751253333333e-05,6.720751253333333e-05,influent,,,
2022-03-16,15.45734525,15.45734525,1.5618491766666666e-05,989682.3242,Los Banos,2.0,1379.0,1.5618491766666666e-05,1.5618491766666666e-05,2.0,1.5618491766666666e-05,1.5618491766666666e-05,influent,,,
2022-03-17,,,,,Los Banos,7.0,1423.0,,3.1511100175e-05,7.0,,3.1511100175e-05,influent,,,
2022-03-18,,,,,Los Banos,3.0,1153.0,,4.740370858333333e-05,3.0,,4.740370858333333e-05,influent,,,
2022-03-19,,,,,Los Banos,5.0,910.0,,6.329631699166667e-05,5.0,,6.329631699166667e-05,influent,,,
2022-03-20,44.1590023,71.34335041,7.91889254e-05,729283.4961,Los Banos,0.0,81.0,7.91889254e-05,7.91889254e-05,0.0,7.91889254e-05,7.91889254e-05,influent,,,
2022-03-21,55.278500320000006,34.07824516,4.619043426666667e-05,2583253.614,Los Banos,3.0,317.0,4.619043426666667e-05,4.619043426666667e-05,3.0,4.619043426666667e-05,4.619043426666667e-05,influent,,,
2022-03-22,19.80862617,31.69565201,1.681301306666667e-05,1531679.004,Los Banos,2.0,296.0,1.681301306666667e-05,1.681301306666667e-05,2.0,1.681301306666667e-05,1.681301306666667e-05,influent,,,
2022-03-23,,,,,Los Banos,6.0,572.0,,1.3450410453333334e-05,6.0,,1.3450410453333334e-05,influent,,,
2022-03-24,,,,,Los Banos,5.0,695.0,,1.0087807840000002e-05,5.0,,1.0087807840000002e-05,influent,,,
2022-03-25,,,,,Los Banos,0.0,,,6.725205226666669e-06,0.0,,6.725205226666669e-06,influent,,,
2022-03-26,,,,,Los Banos,5.0,395.0,,3.3626026133333344e-06,5.0,,3.3626026133333344e-06,influent,,,
2022-03-27,3.821143508,3.821143508,0.0,1768611.133,Los Banos,4.0,575.0,0.0,0.0,4.0,0.0,0.0,influent,,,
2022-03-28,3.732000291,3.732000291,0.0,1738470.313,Los Banos,3.0,444.0,0.0,0.0,3.0,0.0,0.0,influent,,,
2022-03-29,,,,,Los Banos,5.0,1063.0,,3.0446483874074072e-05,5.0,,3.0446483874074072e-05,influent,,,
2022-03-30,,,,,Los Banos,3.0,1278.0,,6.0892967748148143e-05,3.0,,6.0892967748148143e-05,influent,,,
2022-03-31,,,,,Los Banos,6.0,944.0,,9.133945162222222e-05,6.0,,9.133945162222222e-05,influent,,,
2022-04-01,,,,,Los Banos,2.0,1375.0,,0.00012178593549629629,2.0,,0.00012178593549629629,influent,,,
2022-04-02,,,,,Los Banos,4.0,885.0,,0.00015223241937037036,4.0,,0.00015223241937037036,influent,,,
2022-04-03,,,,,Los Banos,4.0,272.0,,0.00018267890324444444,4.0,,0.00018267890324444444,influent,,,
2022-04-04,,,,,Los Banos,3.0,528.0,,0.0002131253871185185,3.0,,0.0002131253871185185,influent,,,
2022-04-05,,,,,Los Banos,5.0,971.0,,0.00024357187099259257,5.0,,0.00024357187099259257,influent,,,
2022-04-06,87.04972267,72.53602505,0.00027401835486666666,291195.3613,Los Banos,0.0,1153.0,0.00027401835486666666,0.00027401835486666666,0.0,0.00027401835486666666,0.00027401835486666666,influent,,,
2022-04-07,46.11431122,39.01851177,2.5561670166666666e-05,1665243.75,Los Banos,9.0,1063.0,2.5561670166666666e-05,2.5561670166666666e-05,9.0,2.5561670166666666e-05,2.5561670166666666e-05,influent,,,
2022-04-08,,,,,Los Banos,6.0,1286.0,,2.2542961044444443e-05,6.0,,2.2542961044444443e-05,influent,,,
2022-04-09,,,,,Los Banos,6.0,1103.0,,1.9524251922222224e-05,6.0,,1.9524251922222224e-05,influent,,,
2022-04-10,27.63014078,46.05462551,1.65055428e-05,2232121.875,Los Banos,11.0,262.0,1.65055428e-05,1.65055428e-05,11.0,1.65055428e-05,1.65055428e-05,influent,,,
2022-04-11,67.68254757,103.3219433,3.7994114833333335e-05,2250407.617,Los Banos,4.0,607.0,3.7994114833333335e-05,3.7994114833333335e-05,4.0,3.7994114833333335e-05,3.7994114833333335e-05,influent,,,
2022-04-12,71.28780365,57.02624798,5.261535453333333e-05,1219359.375,Los Banos,5.0,1003.0,5.261535453333333e-05,5.261535453333333e-05,5.0,5.261535453333333e-05,5.261535453333333e-05,influent,,,
2022-04-13,45.11942387,69.42281723,3.2348176966666665e-05,1770458.984,Los Banos,9.0,1358.0,3.2348176966666665e-05,3.2348176966666665e-05,9.0,3.2348176966666665e-05,3.2348176966666665e-05,influent,,,
2022-04-14,3.211167753,19.26861644,1.87190461e-05,1029358.887,Los Banos,8.0,1085.0,1.87190461e-05,1.87190461e-05,8.0,1.87190461e-05,1.87190461e-05,influent,,,
2022-04-15,,,,,Los Banos,8.0,1299.0,,2.26250125e-05,8.0,,2.26250125e-05,influent,,,
2022-04-16,,,,,Los Banos,10.0,1187.0,,2.6530978899999998e-05,10.0,,2.6530978899999998e-05,influent,,,
2022-04-17,26.4873147,37.84093142,3.0436945299999998e-05,1056746.094,Los Banos,0.0,,3.0436945299999998e-05,3.0436945299999998e-05,0.0,3.0436945299999998e-05,3.0436945299999998e-05,influent,,,
2022-04-18,,,,,Los Banos,8.0,526.0,,3.607049465e-05,8.0,,3.607049465e-05,influent,,,
2022-04-19,45.4458487,10.931940972,4.1704044000000006e-05,2392947.0697999997,Los Banos,13.0,611.0,4.1704044000000006e-05,4.1704044000000006e-05,13.0,4.1704044000000006e-05,4.1704044000000006e-05,influent,,,
2022-04-20,36.03060246,36.03060246,2.71629318e-05,1326462.207,Los Banos,27.0,1693.0,2.71629318e-05,2.71629318e-05,27.0,2.71629318e-05,2.71629318e-05,influent,,,
2022-04-21,,,,,Los Banos,6.0,1083.0,,3.1586416566666665e-05,6.0,,3.1586416566666665e-05,influent,,,
2022-04-22,,,,,Los Banos,13.0,1176.0,,3.6009901333333335e-05,13.0,,3.6009901333333335e-05,influent,,,
2022-04-23,,,,,Los Banos,11.0,1161.0,,4.0433386100000005e-05,11.0,,4.0433386100000005e-05,influent,,,
2022-04-24,,,,,Los Banos,9.0,253.0,,4.485687086666667e-05,9.0,,4.485687086666667e-05,influent,,,
2022-04-25,,,,,Los Banos,9.0,516.0,,4.928035563333333e-05,9.0,,4.928035563333333e-05,influent,,,
2022-04-26,122.3292542,90.85906982,5.37038404e-05,1984851.758,Los Banos,8.0,1081.0,5.37038404e-05,5.37038404e-05,8.0,5.37038404e-05,5.37038404e-05,influent,,,
2022-04-27,113.4744072,121.0438061,6.187292733333333e-05,1895160.156,Los Banos,14.0,1298.0,6.187292733333333e-05,6.187292733333333e-05,14.0,6.187292733333333e-05,6.187292733333333e-05,influent,,,
2022-04-28,68.94154549,48.66007805,4.061316816666667e-05,1447826.27,Los Banos,13.0,1187.0,4.061316816666667e-05,4.061316816666667e-05,13.0,4.061316816666667e-05,4.061316816666667e-05,influent,,,
2022-04-29,,,,,Los Banos,17.0,1322.0,,4.113740506666667e-05,17.0,,4.113740506666667e-05,influent,,,
2022-04-30,,,,,Los Banos,13.0,1021.0,,4.166164196666666e-05,13.0,,4.166164196666666e-05,influent,,,
2022-05-01,65.92264175,93.07928085,4.218587886666666e-05,1884539.648,Los Banos,5.0,151.0,4.218587886666666e-05,4.218587886666666e-05,5.0,4.218587886666666e-05,4.218587886666666e-05,influent,,,
2022-05-02,37.4068594,45.72120667,2.3173150733333333e-05,1793628.906,Los Banos,9.0,431.0,2.3173150733333333e-05,2.3173150733333333e-05,9.0,2.3173150733333333e-05,2.3173150733333333e-05,influent,,,
2022-05-03,,,,,Los Banos,14.0,1087.0,,2.658022388888889e-05,14.0,,2.658022388888889e-05,influent,,,
2022-05-04,,,,,Los Banos,17.0,1225.0,,2.9987297044444444e-05,17.0,,2.9987297044444444e-05,influent,,,
2022-05-05,77.32728958,40.49777985,3.33943702e-05,1764145.703,Los Banos,17.0,1048.0,3.33943702e-05,3.33943702e-05,17.0,3.33943702e-05,3.33943702e-05,influent,,,
2022-05-06,90.36977768,121.82024,6.908156943333334e-05,1535793.262,Los Banos,14.0,1097.0,6.908156943333334e-05,6.908156943333334e-05,14.0,6.908156943333334e-05,6.908156943333334e-05,influent,,,
2022-05-07,,,,,Los Banos,15.0,1366.0,,0.00012411895133333334,15.0,,0.00012411895133333334,influent,,,
2022-05-08,,,,,Los Banos,6.0,167.0,,0.00017915633323333335,6.0,,0.00017915633323333335,influent,,,
2022-05-09,273.4493446,224.3166351,0.00023419371513333335,1062722.754,Los Banos,4.0,424.0,0.00023419371513333335,0.00023419371513333335,4.0,0.00023419371513333335,0.00023419371513333335,influent,,,
2022-05-10,137.3290443,125.2046204,7.550600303333333e-05,1738495.313,Los Banos,6.0,680.0,7.550600303333333e-05,7.550600303333333e-05,6.0,7.550600303333333e-05,7.550600303333333e-05,influent,,,
2022-05-11,349.1615677,310.3079224,0.00019765161876666667,1668262.305,Los Banos,44.0,1711.0,0.00019765161876666667,0.00019765161876666667,44.0,0.00019765161876666667,0.00019765161876666667,influent,,,
2022-05-12,182.3858643,174.6183395,9.52661501e-05,1873720.117,Los Banos,32.0,1371.0,9.52661501e-05,9.52661501e-05,32.0,9.52661501e-05,9.52661501e-05,influent,,,
2022-05-13,124.5705032,142.9031086,0.00018422425443333335,725945.7031,Los Banos,24.0,1338.0,0.00018422425443333335,0.00018422425443333335,24.0,0.00018422425443333335,0.00018422425443333335,influent,,,
2022-05-14,,,,,Los Banos,30.0,1432.0,,0.0001989318748777778,30.0,,0.0001989318748777778,influent,,,
2022-05-15,,,,,Los Banos,5.0,245.0,,0.0002136394953222222,5.0,,0.0002136394953222222,influent,,,
2022-05-16,158.7247944,118.0975151,0.00022834711576666665,606143.6523,Los Banos,7.0,408.0,0.00022834711576666665,0.00022834711576666665,7.0,0.00022834711576666665,0.00022834711576666665,influent,,,
2022-05-17,226.3138008,241.9402504,0.00019117825243333334,1224653.027,Los Banos,26.0,1140.0,0.00019117825243333334,0.00019117825243333334,26.0,0.00019117825243333334,0.00019117825243333334,influent,,,
2022-05-18,279.4311714,227.8984451,0.0002567030797333333,988164.2578,Los Banos,48.0,1528.0,0.0002567030797333333,0.0002567030797333333,48.0,0.0002567030797333333,0.0002567030797333333,influent,,,
2022-05-19,357.5190353,299.6523857,0.00030114579936666667,1091118.359,Los Banos,31.0,1309.0,0.00030114579936666667,0.00030114579936666667,31.0,0.00030114579936666667,0.00030114579936666667,influent,,,
2022-05-20,85.49786568,174.7911072,0.00013833594683333335,940785.7422,Los Banos,19.0,1404.0,0.00013833594683333335,0.00013833594683333335,19.0,0.00013833594683333335,0.00013833594683333335,influent,,,
2022-05-21,,,,,Los Banos,22.0,1100.0,,0.0002269967827777778,22.0,,0.0002269967827777778,influent,,,
